course,normalizedDifficulty
ED      210A,2.474682411913896
ED      210B,2.400006424094525
ED      210D,2.397781045306647
ED      210E,2.7862009587265604
ED      210F,2.342478015003617
ED      210G,2.342478015003617
ED      211A,10.0
ED      211B,2.514700237225839
ED      211C,4.085533570559171
ED      211G,2.6944666513672537
ED      212,10.0
ED      214A,3.046912557831594
ED      214B,3.03859010932429
ED      214C,3.157978113334445
ED      215B,3.2687938044773013
ED      215C,2.342478015003617
ED      216A,2.7431795644120625
ED      216B,3.891565225784192
ED      216C,3.381366903892506
ED      216E,2.592478015003616
ED      216F,2.9676843854305752
ED      217A,2.4545380564114865
ED      217B,2.342478015003617
ED      217C,2.342478015003617
ED      218,3.520255792781393
ED      219B,2.509144681670284
ED      220,2.3924780150036167
ED      221A,2.770623641061792
ED      221B,2.693358476581777
ED      221C,2.3924780150036167
ED      221CC,2.592478015003616
ED      221D,2.60992815745376
ED      221E,3.0746208721464745
ED      221EE,2.342478015003617
ED      221F,2.8424780150036173
ED      221G,3.111708784234384
ED      221GG,2.509144681670283
ED      221H,2.948538621064224
ED      222A,2.8821823895764123
ED      222B,2.831366903892506
ED      222C,2.342478015003617
ED      222D,3.028098930036297
ED      222E,4.009144681670284
ED      222F,2.342478015003617
ED      224A,2.342478015003617
ED      224B,2.342478015003617
ED      224C,2.342478015003617
ED      224CC,2.342478015003617
ED      225,2.342478015003617
ED      227,2.342478015003617
ED      228A,2.769455700017017
ED      228B,2.747754484565801
ED      228C,2.802602898290265
ED      228D,2.659520248563707
ED      228E,2.773883910695227
ED      228F,5.675811348336952
ED      228H,2.612833884624192
ED      228J,2.444187416713018
ED      228K,2.446049443575045
ED      228L,2.5341446816702837
ED      228N,2.342478015003617
ED      229C,10.0
ED      229D,4.6295103081073385
ED      236C,2.42581134833695
ED      240A,5.528863851389453
ED      241,2.342478015003617
ED      242A,2.56956134833695
ED      242C,2.389353015003617
ED      245A,2.342478015003617
ED      247A,2.664799443575045
ED      250A,2.559966776242378
ED      250B,2.9457472457728477
ED      250C,3.090962863488465
ED      253D,3.0775360125616142
ED      256,2.5196396691389555
ED      257A,3.091007426768322
ED      257B,3.985335157860761
ED      258A,4.300811348336952
ED      258J,2.342478015003617
ED      259,2.5498643786399806
ED      261,2.3606421121150825
ED      263,2.372239919765521
ED      264,4.02581134833695
ED      264C,2.7480335705591727
ED      265A,2.432748093840769
ED      265B,10.0
ED      265C,10.0
ED      265D,2.342478015003617
ED      266,7.250216909200844
ED      268,3.880939553465155
ED      270A,2.4924780150036168
ED      270B,3.0015689240945247
ED      270E,2.542478015003617
ED      270F,2.3886318611574637
ED      270G,3.779978015003617
ED      270H,2.502894681670284
ED      271,2.342478015003617
ED      272,2.5174780150036167
ED      274,10.0
ED      275,2.342478015003617
ED      276,2.6413562201318217
ED      277,2.873728015003617
ED      279,2.7174780150036177
ED      280,4.842478015003617
ED      282,2.472686348336951
ED      283A,10.0
ED      283B,10.0
ED      284,2.342478015003617
ED      286C,2.342478015003617
ED      286ST,2.567478015003617
ED      289,10.0
ED      291,2.579686420633075
ED      292A,2.342478015003617
ED      292B,2.592478015003616
ED      292C,2.417478015003617
ED      293,2.654978015003617
ED      294,2.342478015003617
ED      312,4.498566766293607
ED      313,2.4983907134163155
ED      317,2.342478015003617
ED      318,2.3720832781615115
ED      319,2.388103442207992
ED      322,10.0
ED      323F,10.0
ED      323W,10.0
ED      324,2.55011602283344
ED      325,2.928998769050654
ED      325A,2.342478015003617
ED      325B,2.342478015003617
ED      326,10.0
ED      327,10.0
ED      330,10.0
ED      332B,10.0
ED      340,10.0
ED      341,10.0
ED      343,10.0
ED      360F,10.0
ED      360S,2.4237997064948
ED      360W,10.0
ED      361F,10.0
ED      361S,2.4405492146373167
ED      361W,10.0
ED      362,2.423902759643876
ED      363,2.532771077140683
ED      364,2.634705232230834
ED      370,10.0
ED      380,2.342478015003617
ED      381,2.382188704771515
ED      381A,2.342478015003617
ED      381B,2.342478015003617
ED      401,2.42581134833695
ED      403,2.509144681670283
ED      404,2.342478015003617
ED      405,4.342478015003614
ED      406,10.0
ED      407,10.0
ED      408,10.0
ED      442,2.342478015003617
ED      447,2.342478015003617
ED      594,2.536922459448062
ED      596,10.0
ED      597,10.0
ED      598,10.0
ED      599,10.0
ED   E  321,2.342478015003617
ED   E  321F,2.342478015003617
ED   E  321M,10.0
ED   E  341,10.0
ED   E  371,10.0
ED   E  391A,3.6142171454384
ED   E  391BS,2.7337823628297016
ED   E  391CS,2.342478015003617
ED   E  391CW,2.342478015003617
ED   E  391DW,3.299374566727757
ED   E  391F,2.4496208721464736
ED   E  391G,2.4278438686621517
ED   E  391HS,2.717478015003618
ED   E  391HW,2.782133187417408
ED   E  392F,10.0
ED   E  392S,10.0
ED   E  392W,10.0
ED   E  393F,10.0
ED   E  393S,10.0
ED   E  395W,2.4076954063079654
ED   HSS320S,2.855384377861605
ED   HSS320W,10.0
ED   HSS321,10.0
ED   HSS321F,10.0
ED   HSS321M,10.0
ED   HSS321S,2.342478015003617
ED   HSS321W,10.0
ED   HSS341,10.0
ED   HSS371,10.0
ED   IA 321,3.759144681670283
ED   L  321F,10.0
ED   L  321M,10.0
ED   L  321W,2.4916796615217263
ED   LA 320F,8.671198393777171
ED   LA 320W,2.830304986816137
ED   M  320,3.2204006480422125
ED   M  321,2.5150970626226647
ED   M  321F,2.9883113483369503
ED   M  321M,10.0
ED   M  341,10.0
ED   M  371,10.0
ED   R  390AF,2.7571121613450806
ED   R  390AS,2.7571121613450806
ED   R  390AW,2.7571121613450806
ED   R  390F,2.342478015003617
ED   R  392A,10.0
ED   R  392B,10.0
ED   R  392C,10.0
ED   S  320,2.426067441881087
ED   S  321,2.4312665412921435
ED   S  321F,2.342478015003617
ED   S  321M,10.0
ED   S  341,10.0
ED   S  371,10.0
ED   S  395F,2.342478015003617
ED   S  395S,10.0
ED   S  395W,10.0
ED   SC 390,2.342478015003617
ED   SC 392,10.0
ED   SC 393F,10.0
ED   SC 393S,10.0
ED   SL 392,10.0
ED   SL 393S,10.0
ED   SM 390,2.8424780150036173
ED   SM 392,10.0
ED   SM 393F,10.0
ED   SM 393S,10.0
ED   SPS390W,2.647356063784105
ED   SS 390S,2.342478015003617
ED   SS 390W,2.342478015003617
ED   SS 392,10.0
ED   SS 393S,10.0
ED   ST 392,10.0
ED   ST 393F,10.0
ED   ST 393S,10.0
ED   W  119,4.665811348336952
ED   W  125,5.582999214625133
ED   WL 321,2.492478015003617
ED   WL 321F,2.542478015003617
ED   WL 321M,10.0
ED   WL 341,10.0
ED   WL 371,10.0
EDS     211,2.342478015003617
EDS     212,10.0
EDS     213,2.987639305326197
EDS     214,5.67581134833695
EDS     215,10.0
EDS     216,2.402478015003617
EDS     217,10.0
EDS     220,2.921211781237385
EDS     221,10.0
EDS     222,4.058841651367252
EDS     223,2.928192300717902
EDS     230,2.497478015003616
EDS     231,2.6253564269142866
EDS     232,2.700736943575045
EDS     240,2.666026402100392
EDS     241,3.224978015003617
EDS     242,2.342478015003617
EDS     411A,2.6524780150036174
EDS     411B,2.5602199504874887
EDS     430,10.0
EEMB      2,9.971840597896628
EEMB      2L,7.2692820988912
EEMB      2LL,3.6550144367456663
EEMB      2Z,10.0
EEMB      3,8.63858722998365
EEMB      3L,8.316588383274933
EEMB      3Z,10.0
EEMB      4FS,10.0
EEMB      7,6.423169999781148
EEMB     21,10.0
EEMB     22,8.623289717284381
EEMB     40,6.264072139555994
EEMB     50,5.301742783688898
EEMB     55,8.286922459448057
EEMB     84,10.0
EEMB     92,6.94768308661185
EEMB     94,6.0428729903985925
EEMB     96,10.0
EEMB     98,10.0
EEMB     99,10.0
EEMB    101,6.909347692012728
EEMB    102,6.349277482293893
EEMB    102H,2.342478015003617
EEMB    103A,5.654584372698211
EEMB    104,5.293697527198737
EEMB    106,6.879645985456047
EEMB    107,6.398832060686931
EEMB    107L,6.884712447238049
EEMB    108,7.575309290212175
EEMB    109,10.0
EEMB    111,7.838752602474183
EEMB    111H,3.19565261817822
EEMB    112,7.530887953489656
EEMB    113,7.329069788931787
EEMB    113L,6.241707936550501
EEMB    116,6.079279939946167
EEMB    117,3.3996208721464747
EEMB    118,5.090463362988965
EEMB    119,4.834610882136484
EEMB    120,6.932682859211683
EEMB    124,5.442478015003617
EEMB    126,7.560426732952336
EEMB    127,6.627880233315557
EEMB    127L,4.303561022734487
EEMB    128,6.020443562114002
EEMB    129,9.000297838554136
EEMB    130,7.015656635726267
EEMB    130C,3.5608464944708755
EEMB    131,7.106650387530475
EEMB    132,7.592478015003616
EEMB    133,3.905557262452497
EEMB    136,6.971621791809997
EEMB    136L,4.811733551134154
EEMB    137,7.686922459448062
EEMB    138,5.770174869048176
EEMB    140,8.285429441848066
EEMB    140L,2.7270933996190023
EEMB    142A,8.185777973852367
EEMB    142AL,5.064700316796696
EEMB    142B,6.729649746973861
EEMB    142BL,3.8272700087241818
EEMB    142C,5.722109518119339
EEMB    142CL,3.564152001318093
EEMB    143,5.924829999388784
EEMB    144,7.1040363905208
EEMB    144L,4.777745872146474
EEMB    145,3.890031198956625
EEMB    146,6.497712832435424
EEMB    147,5.762342572456713
EEMB    148,8.257272903146937
EEMB    149,9.722478015003617
EEMB    150A,5.296901091926694
EEMB    152,4.400679959946121
EEMB    153,5.586331968068096
EEMB    154,10.0
EEMB    155CC,4.808793437552545
EEMB    156,8.800874805856182
EEMB    157,9.0459415071401
EEMB    157B,7.049317410987751
EEMB    157C,4.804507057389802
EEMB    158,5.473439859200753
EEMB    159,7.939016319352306
EEMB    163,6.753094987228973
EEMB    164,10.0
EEMB    164L,6.542478015003616
EEMB    165,3.7107378189251854
EEMB    166,5.871889779709498
EEMB    167,7.187305601210512
EEMB    168,4.000572400633659
EEMB    170,7.635025502576998
EEMB    171,6.955446018289161
EEMB    172,4.227093399619006
EEMB    174,3.749885422411024
EEMB    176,2.9447507422763453
EEMB    176L,2.9447507422763453
EEMB    179,5.928374604579734
EEMB    179H,2.442478015003617
EEMB    180,4.150242705004633
EEMB    182,5.627200237225839
EEMB    183,10.0
EEMB    184,10.0
EEMB    185,10.0
EEMB    187,10.0
EEMB    188RE,3.92088447174654
EEMB    189,4.056978676379277
EEMB    190,10.0
EEMB    192,2.342478015003617
EEMB    194BC,2.342478015003617
EEMB    194BD,2.342478015003617
EEMB    194CA,4.342478015003616
EEMB    194CB,2.342478015003617
EEMB    194CE,2.712848385373987
EEMB    194D,3.182169573445176
EEMB    194EG,2.8424780150036173
EEMB    194EV,6.342478015003617
EEMB    194GC,3.2948589673845694
EEMB    194GE,2.342478015003617
EEMB    194M,2.4487926460036027
EEMB    194MM,2.342478015003617
EEMB    194NV,2.342478015003617
EEMB    194PE,2.342478015003617
EEMB    194Q,2.342478015003617
EEMB    194T,2.481233995864861
EEMB    194TE,2.342478015003617
EEMB    194VE,3.7591446816702896
EEMB    197,2.3812207050620966
EEMB    198,2.342478015003617
EEMB    199,2.4343699068955087
EEMB    222,2.458320505846108
EEMB    242,3.425017697543299
EEMB    243,4.27648944008647
EEMB    247,2.342478015003617
EEMB    248,2.342478015003617
EEMB    250A,4.009144681670284
EEMB    253,4.842478015003617
EEMB    271,2.342478015003617
EEMB    276,4.103281538965035
EEMB    276L,4.115656225681827
EEMB    279,2.696644681670285
EEMB    288RE,3.842478015003616
EEMB    290,10.0
EEMB    292,7.342478015003617
EEMB    500,10.0
EEMB    501,10.0
EEMB    502,10.0
EEMB    507,10.0
EEMB    508,2.342478015003617
EEMB    509,2.576995558863266
EEMB    510,10.0
EEMB    511,2.421537844063446
EEMB    590,10.0
EEMB    595A,10.0
EEMB    595AA,2.342478015003617
EEMB    595BD,2.459144681670284
EEMB    595CA,2.342478015003617
EEMB    595CB,2.342478015003617
EEMB    595CE,2.342478015003617
EEMB    595D,2.455344583918573
EEMB    595EP,2.342478015003617
EEMB    595EV,2.342478015003617
EEMB    595FF,2.342478015003617
EEMB    595GC,2.342478015003617
EEMB    595GE,2.342478015003617
EEMB    595MM,9.710899067635197
EEMB    595MS,9.009144681670284
EEMB    595OC,2.342478015003617
EEMB    595P,2.342478015003617
EEMB    595Q,2.342478015003617
EEMB    595R,2.342478015003617
EEMB    595RR,2.342478015003617
EEMB    595SE,2.342478015003617
EEMB    595T,2.342478015003617
EEMB    595TE,2.342478015003617
EEMB    596,2.6939293874494643
EEMB    597,10.0
EEMB    598,10.0
EEMB    599,10.0
EEMB W   22,9.00969304457385
EEMB W  146,5.400004000172167
EEMB W  158,4.753816676342277
ENGL     10,5.321427176757219
ENGL     10S,2.5863126014697824
ENGL     11,3.7354182766938777
ENGL     15,5.901090831704467
ENGL     15S,2.689068924094526
ENGL     18,7.101756901997011
ENGL     22,6.857530832661619
ENGL     22S,2.608149843175445
ENGL     23,5.445530433014509
ENGL     23S,2.342478015003617
ENGL     24,7.088532110424466
ENGL     24G,6.260235822420662
ENGL     24S,2.342478015003617
ENGL     25,7.587925901414974
ENGL     25S,2.342478015003617
ENGL     34,7.722912797612309
ENGL     34NA,5.197591651367254
ENGL     36,7.840227950253552
ENGL     37,8.113066250297734
ENGL     38A,7.345911829242514
ENGL     38B,7.028104715263815
ENGL     39,7.837198511898027
ENGL     40BB,6.264638258411324
ENGL     50,5.357064762491265
ENGL     50S,2.9461121201329377
ENGL     65AA,2.642478015003617
ENGL     65AL,10.0
ENGL     65BP,3.797023469549072
ENGL     65FM,3.682198208441015
ENGL     65GL,6.539447711973311
ENGL     65IC,6.609673782199385
ENGL     65IW,5.299620872146473
ENGL     65LC,5.443681223559766
ENGL     65LP,4.285335157860756
ENGL     65LV,7.552155434358456
ENGL     65MM,4.898033570559172
ENGL     65PM,4.616671563390715
ENGL     65SN,4.072207744733349
ENGL     65TW,6.268403940929541
ENGL     65WW,2.7947821624690548
ENGL     99,2.699620872146474
ENGL    100GC,2.607028279553882
ENGL    100LE,2.792478015003616
ENGL    100LL,2.4485386210642237
ENGL    100NA,2.342478015003617
ENGL    100SO,2.342478015003617
ENGL    101,6.474569791237721
ENGL    101S,2.963040785566388
ENGL    102,5.811191678508955
ENGL    102S,3.098430395955998
ENGL    103A,7.048493029519627
ENGL    103AS,2.8863175088431112
ENGL    103B,6.450280215333135
ENGL    103BS,2.77831134833695
ENGL    104A,6.022169548992309
ENGL    104AS,2.7856082974196137
ENGL    104B,5.692089316197693
ENGL    104BS,3.033213494801596
ENGL    105A,6.796539839203201
ENGL    105AS,2.342478015003617
ENGL    105B,6.264270184349402
ENGL    105BS,4.215854638380244
ENGL    106CW,2.6279920288300365
ENGL    107,4.137349809875412
ENGL    108AP,3.842478015003616
ENGL    108CC,4.237214857108877
ENGL    108LP,6.620255792781397
ENGL    108MG,3.642478015003616
ENGL    109,3.8432836976885913
ENGL    110,5.175811348336949
ENGL    110A,4.3106327769083785
ENGL    110B,2.442478015003617
ENGL    111,6.311228015003618
ENGL    113MI,6.400139305326197
ENGL    113PS,6.492478015003615
ENGL    114EM,6.68701961542757
ENGL    114FE,4.014470496206626
ENGL    114GT,5.529978015003618
ENGL    114TN,6.056763729289333
ENGL    114WR,4.576039285098112
ENGL    115,6.324073034294154
ENGL    116B,8.476034562622665
ENGL    116BS,2.8980335705591727
ENGL    119,5.813906586432189
ENGL    119X,9.32533515786076
ENGL    120,3.5210494435750457
ENGL    121,6.331890159680055
ENGL    122AP,4.154645203927866
ENGL    122BH,5.451173667177528
ENGL    122CC,3.549339240549053
ENGL    122CD,5.765831055544156
ENGL    122CF,5.742478015003618
ENGL    122CL,4.885335157860759
ENGL    122CM,3.726446987207884
ENGL    122CS,4.246081512533373
ENGL    122EA,3.574801247326848
ENGL    122EC,7.575811348336951
ENGL    122EE,3.908936348336951
ENGL    122FC,2.586387145820124
ENGL    122FE,3.446916828817432
ENGL    122GW,5.775811348336951
ENGL    122LE,5.785824029649417
ENGL    122LJ,2.8980335705591727
ENGL    122MD,5.808203821455228
ENGL    122ME,5.637957317835861
ENGL    122MM,4.987214857108883
ENGL    122NE,4.851463015913842
ENGL    122NW,7.232241794531175
ENGL    122PW,6.844112001931722
ENGL    122RC,4.457862630388231
ENGL    122RE,5.855356802882406
ENGL    122RS,4.635581463279481
ENGL    122RT,6.009144681670284
ENGL    122RW,3.78970023722584
ENGL    122RX,7.311228015003617
ENGL    122SN,10.0
ENGL    122SW,5.092478015003616
ENGL    122UE,4.4454740467496485
ENGL    122UK,4.407695406307965
ENGL    122UM,4.781811085630241
ENGL    122WE,4.300343933926136
ENGL    123,10.0
ENGL    124,5.247366216148551
ENGL    126A,7.472107644633247
ENGL    128AF,4.946357649861513
ENGL    128AN,3.327772132650672
ENGL    128CM,5.248655171180774
ENGL    128EN,5.829021077204573
ENGL    128FT,5.386435969487886
ENGL    128GN,5.1092095265225765
ENGL    128ML,4.886885909740457
ENGL    128MM,3.3216446816702847
ENGL    128NA,6.646049443575044
ENGL    128NE,4.646049443575047
ENGL    128PH,5.190304101960137
ENGL    128PT,4.724056962372035
ENGL    128RM,4.695419191474206
ENGL    128RT,5.904978015003616
ENGL    128SN,10.0
ENGL    128SS,5.920603015003618
ENGL    129,6.006007574874637
ENGL    131,9.092478015003618
ENGL    131BR,9.166824420232372
ENGL    131GT,3.753589126114731
ENGL    131HF,10.0
ENGL    131IS,3.2364174089430127
